Type,Title,Link,Price_sale,Sale_off,Total_sold,Preview,Location,Price_original,Ship_price,Return,Sale_rating,Ship_on_time,Chat_response,One_star,Two_star,Three_star,Four_star,Five_star
laptop,"[Trả góp 0%]Dell Latitude 7480 Core i5-7300U/ 8GB /256G SSD/ 14"" FullHD/ Win 10 Pro hàng nhập, đẹp 95%",https://www.lazada.vn/products/tra-gop-0dell-latitude-7480-core-i5-7300u-8gb-256g-ssd-14-fullhd-win-10-pro-hang-nhap-dep-95-i1279361308.html,5.790.000 ₫,3% Off,,,Nam Định,5.998.000 ₫,90.400 ₫,,91%,90%,100%,['0'],['0'],['0'],['0'],['0']
laptop,"Laptop Cũ Lenovo ThinkPad P50 [ HÀNG US ZIN ĐẸP] i7-6820HQ| RAM 16GB| SSD 256GB| Quadro M1000M FHD| 15.6 FHD, Win 10 Bản quyền, Cam kết sản phẩm đúng mô tả, Chất lượng đảm bảo, Bảo hành đầy đủ, Hỗ trợ trọn đời",https://www.lazada.vn/products/laptop-cu-lenovo-thinkpad-p50-hang-us-zin-dep-i7-6820hq-ram-16gb-ssd-256gb-quadro-m1000m-fhd-156-fhd-win-10-ban-quyen-cam-ket-san-pham-dung-mo-ta-chat-luong-dam-bao-bao-hanh-day-du-ho-tro-tron-doi-i1768158466.html,9.950.000 ₫,15% Off,7 Đã bán,(1),Hà Nội,11.700.000 ₫,94.800 ₫,,100%,Không đủ thông tin,Không đủ thông tin,['0'],['0'],['0'],['0'],['1']
laptop,Laptop LG Gram 2023 15Z90RT-G.AH55A5,https://www.lazada.vn/products/laptop-lg-gram-2023-15z90rt-gah55a5-i2661989394.html,27.990.000 ₫,26% Off,,,Hồ Chí Minh,37.999.000 ₫,21.200 ₫,30 Ngày Trả Hàng Miễn Phí,99%,97%,99%,['0'],['0'],['0'],['0'],['0']
laptop,"Microsoft Surface Pro 7 Laptop 2 in 1 màn hình cảm ứng 12.5"" độ phân giải 3k, bàn phím tháo rời",https://www.lazada.vn/products/microsoft-surface-pro-7-laptop-2-in-1-man-hinh-cam-ung-125-do-phan-giai-3k-ban-phim-thao-roi-i1957086821.html,8.500.000 ₫,,,(1),Thanh Hóa,,Miễn phí,,92%,Không đủ thông tin,33%,['0'],['0'],['0'],['0'],['1']
laptop,Laptop xách tay giá rẻ Workstation Dell Precision 5530 I5-8400H RAM GB SSD 512GB,https://www.lazada.vn/products/laptop-xach-tay-gia-re-workstation-dell-precision-5530-i5-8400h-ram-gb-ssd-512gb-i2644068622.html,12.600.000 ₫,,,,Hà Nội,,Miễn phí,,98%,100%,100%,['0'],['0'],['0'],['0'],['0']
laptop,Laptop mini Pocket P8,https://www.lazada.vn/products/laptop-mini-pocket-p8-i2542887458.html,9.800.000 ₫,,,,Hà Nội,,34.100 ₫,,90%,100%,75%,['0'],['0'],['0'],['0'],['0']
laptop,"Laptop Asus Zenbook UX425 Core i7-1065G7, 32gb ram, 1tb SSD nVME, 14” Full HD IPS vỏ nhôm siêu mỏng nhẹ update Windows 11",https://www.lazada.vn/products/laptop-asus-zenbook-ux425-core-i7-1065g7-32gb-ram-1tb-ssd-nvme-14-full-hd-ips-vo-nhom-sieu-mong-nhe-update-windows-11-i2048784972.html,8.400.000 ₫,,16 Đã bán,(5),Hưng Yên,,70.000 ₫,,91%,65%,100%,['0'],['0'],['0'],['0'],['5']
laptop,"Laptop Asus Vivobook S431 Core i7-10510U, 16gb Ram, 512gb SSD, nvidia MX250, 14” Full HD sRGB hàng nhập khẩu",https://www.lazada.vn/products/laptop-asus-vivobook-core-i7-10510u-16gb-ram-512gb-ssd-nvidia-mx250-14-full-hd-srgb-hang-nhap-khau-i1461944091.html,8.500.000 ₫,,23 Đã bán,(4),Hưng Yên,,70.000 ₫,,91%,65%,100%,['0'],['0'],['1'],['0'],['3']
laptop,"Laptop HP Envy x360 2 in 1 14-es0033dx i7-1355U, Ram 16GB, SSD 1TB, Màn 14"" FHD Touch, Win 11",https://www.lazada.vn/products/laptop-hp-envy-x360-2-in-1-14-es0033dx-i7-1355u-ram-16gb-ssd-1tb-man-14-fhd-touch-win-11-i2613669308.html,17.200.000 ₫,,,,Hà Nội,,78.950.100 ₫,,Không đủ thông tin,Không đủ thông tin,Không đủ thông tin,['0'],['0'],['0'],['0'],['0']
laptop,Laptop Asus Vivobook 15 OLED i5-13500H/16GB/512GB/Win11 (A1505VA-L1114W),https://www.lazada.vn/products/laptop-asus-vivobook-15-oled-i5-13500h16gb512gbwin11-a1505va-l1114w-i2403744597.html,19.990.000 ₫,,,,Hồ Chí Minh,,,30 Ngày Trả Hàng Miễn Phí,99%,Không đủ thông tin,100%,['0'],['0'],['0'],['0'],['0']
laptop,[Siêu phẩm cao cấp] Laptop HP Spectre X360 Core i5 6200U/ Ram 8Gb/ SSD 512Gb/ 13.3'' IPS FHD cảm ứng lật xoay 360 độ.,https://www.lazada.vn/products/sieu-pham-cao-cap-laptop-hp-spectre-x360-core-i5-6200u-ram-8gb-ssd-512gb-133-ips-fhd-cam-ung-lat-xoay-360-do-i2024365617.html,12.990.000 ₫,,,(1),Nghệ An,,90.400 ₫,,100%,100%,100%,['0'],['0'],['0'],['0'],['1']
laptop,LaptopLENOVO THINKPAD X1 Carbon Gen 5 Core i5-7200U RAM 8GB SSD 256GB 14 inch Pin&gt;4h,https://www.lazada.vn/products/laptoplenovo-thinkpad-x1-carbon-gen-5-core-i5-7200u-ram-8gb-ssd-256gb-14-inch-pin4h-i2612701806.html,5.900.000 ₫,14% Off,,,Hà Nội,6.900.000 ₫,,,97%,100%,100%,['0'],['0'],['0'],['0'],['0']
laptop,"Máy tính cũ Macb00k pr0 đời 2015, 13inh core i5-2.7ghz/ ram 8gb/ ssd 128gb, vga hd graphics 6100, pin &gt;3h, màn hình retina 2k",https://www.lazada.vn/products/may-tinh-cu-macb00k-pr0-doi-2015-13inh-core-i5-27ghz-ram-8gb-ssd-128gb-vga-hd-graphics-6100-pin-3h-man-hinh-retina-2k-i2536915887.html,6.299.000 ₫,3% Off,,(0),Đồng Nai,6.500.000 ₫,Miễn phí,,95%,100%,100%,['0'],['0'],['0'],['0'],['1']
